叶子特征,系数
gbdt_leaf_18_21,-0.09834537588206335
gbdt_leaf_20_24,-0.09834490184333919
gbdt_leaf_16_1,0.09824631930351907
gbdt_leaf_19_1,0.09824631930351907
gbdt_leaf_25_44,0.0978939377404216
gbdt_leaf_24_5,0.09785626287104936
gbdt_leaf_0_1,0.09751059619037038
gbdt_leaf_14_39,-0.09746358430385826
gbdt_leaf_12_46,-0.09740672306462728
gbdt_leaf_10_18,-0.09729778563332649
gbdt_leaf_14_40,0.09727917306428395
gbdt_leaf_4_19,-0.09721000983384655
gbdt_leaf_3_24,-0.09721000983384655
gbdt_leaf_0_27,-0.09698915499954272
gbdt_leaf_5_34,0.09698020471243037
gbdt_leaf_30_3,-0.0966937356833156
gbdt_leaf_11_6,-0.09662574890714988
gbdt_leaf_26_38,-0.09661584541805333
gbdt_leaf_3_41,-0.09657853242448787
gbdt_leaf_25_48,-0.0965255605964893
gbdt_leaf_17_16,0.09618912667174692
gbdt_leaf_3_43,-0.09598875441210744
gbdt_leaf_14_48,-0.09591948604382866
gbdt_leaf_13_17,-0.09567121917003463
gbdt_leaf_26_11,0.09545885567179513
gbdt_leaf_7_42,0.09527362191511514
gbdt_leaf_28_12,-0.0950691257182463
gbdt_leaf_20_17,0.09503871519193517
gbdt_leaf_15_7,0.09487614658809145
gbdt_leaf_17_12,0.09487614658809145
gbdt_leaf_20_8,-0.09477723925822107
gbdt_leaf_21_43,0.09453544655703701
gbdt_leaf_19_44,-0.09453232327379409
gbdt_leaf_25_34,-0.0940949589661757
gbdt_leaf_15_21,0.09406019276824953
gbdt_leaf_6_30,0.09406019276824953
gbdt_leaf_24_25,0.09406019276824953
gbdt_leaf_7_45,-0.09382831887134323
gbdt_leaf_5_9,0.09374709678158134
gbdt_leaf_19_28,0.09345430357785434
gbdt_leaf_30_1,0.0933812630533905
gbdt_leaf_30_10,-0.09331266225652873
gbdt_leaf_12_43,-0.09326931358884206
gbdt_leaf_25_50,-0.09293445194823977
gbdt_leaf_27_47,-0.09293445194823977
gbdt_leaf_6_31,0.09276537946941149
gbdt_leaf_20_29,0.09273806907071015
gbdt_leaf_28_39,-0.09238060940896906
gbdt_leaf_21_35,0.0922323878188965
gbdt_leaf_21_5,-0.09206896365858219
gbdt_leaf_12_26,0.09204711700601534
gbdt_leaf_15_45,-0.09193413038936878
gbdt_leaf_18_34,-0.09179390169847601
gbdt_leaf_0_43,-0.09162233929146225
gbdt_leaf_11_43,-0.09156045608731626
gbdt_leaf_3_49,-0.0915060236964654
gbdt_leaf_31_6,0.09135263936056504
gbdt_leaf_4_39,-0.0912692975612521
gbdt_leaf_11_2,0.09117765345762123
gbdt_leaf_9_4,0.09116491532779895
gbdt_leaf_18_1,0.09099199003319629
gbdt_leaf_11_22,0.09080704854662021
gbdt_leaf_15_36,-0.09065943701037821
gbdt_leaf_16_22,-0.09049842836494054
gbdt_leaf_19_18,-0.0904962744177303
gbdt_leaf_9_10,-0.09036130941863209
gbdt_leaf_16_35,-0.09022843040800592
gbdt_leaf_5_5,0.09020921081338212
gbdt_leaf_2_32,0.09019991121968166
gbdt_leaf_7_11,0.09011505216631355
gbdt_leaf_14_45,-0.08993361556011117
gbdt_leaf_30_23,-0.08986879728676081
gbdt_leaf_8_10,0.08973490209143033
gbdt_leaf_20_4,0.08973490209143033
gbdt_leaf_22_11,0.08973490209143033
gbdt_leaf_21_17,0.08959771735117013
gbdt_leaf_27_8,0.0892944089916188
gbdt_leaf_7_8,-0.08916857562339905
gbdt_leaf_23_23,0.089124794914752
gbdt_leaf_1_44,-0.088942670269488
gbdt_leaf_21_31,0.08892344583275057
gbdt_leaf_31_36,-0.08879955793657857
gbdt_leaf_0_44,-0.08843204078783239
gbdt_leaf_27_43,-0.08830145591657934
gbdt_leaf_17_28,0.08823189532882232
gbdt_leaf_8_31,-0.08820613070484998
gbdt_leaf_10_37,-0.08793478665654389
gbdt_leaf_19_34,-0.08788323379127023
gbdt_leaf_7_4,-0.08786137673055165
gbdt_leaf_25_24,0.0877862863135543
gbdt_leaf_4_24,-0.08774361790838907
gbdt_leaf_25_22,-0.08758081852540771
gbdt_leaf_0_39,-0.08753848243382417
gbdt_leaf_7_43,-0.08747184167427861
gbdt_leaf_26_4,0.08702136915252198
gbdt_leaf_30_37,-0.08700178164956526
gbdt_leaf_21_14,-0.08699935497730915
gbdt_leaf_23_25,0.08698923928506723
gbdt_leaf_5_24,0.08698737477845868
gbdt_leaf_7_10,-0.08697406788776837
gbdt_leaf_14_3,0.08687814666764346
gbdt_leaf_21_34,0.08641095727490315
gbdt_leaf_14_30,0.08604482729195408
gbdt_leaf_2_18,-0.08603658795142678
gbdt_leaf_10_26,0.08596205320652883
gbdt_leaf_15_35,-0.0858816191561894
gbdt_leaf_23_21,0.08578062747273385
gbdt_leaf_25_9,-0.0856877779260813
gbdt_leaf_13_39,0.08560200111249952
gbdt_leaf_6_45,-0.08553398419318607
gbdt_leaf_22_3,-0.08543539656996407
gbdt_leaf_18_35,-0.08526740314016168
gbdt_leaf_5_18,0.08525749870827364
gbdt_leaf_22_21,-0.08519193231410196
gbdt_leaf_31_27,-0.08510794024978159
gbdt_leaf_1_12,0.08501380469904145
gbdt_leaf_12_47,-0.08498367614627618
gbdt_leaf_4_5,0.08490659716635833
gbdt_leaf_11_40,-0.08468854797546158
gbdt_leaf_1_25,0.08457519502738252
gbdt_leaf_2_16,0.08447597741269919
gbdt_leaf_11_35,-0.08439443496850538
gbdt_leaf_23_29,0.08436772481350152
gbdt_leaf_15_17,-0.08433689539903388
gbdt_leaf_8_19,0.08428191870224282
gbdt_leaf_4_48,-0.08413316597116102
gbdt_leaf_1_21,-0.08403460009024347
gbdt_leaf_9_7,0.08397506414250587
gbdt_leaf_1_24,-0.0838640400927375
gbdt_leaf_31_12,0.08365667228097401
gbdt_leaf_12_21,0.08365010952429473
gbdt_leaf_27_17,-0.08364904141153658
gbdt_leaf_22_19,0.08361335269753337
gbdt_leaf_24_50,-0.08355965457191569
gbdt_leaf_9_32,-0.08349793078334862
gbdt_leaf_28_43,-0.08339614824222194
gbdt_leaf_0_16,-0.08327697842280107
gbdt_leaf_26_48,-0.08325700023906549
gbdt_leaf_19_35,-0.08325483766833114
gbdt_leaf_19_38,-0.08313603639973209
gbdt_leaf_30_36,0.08302765451500031
gbdt_leaf_27_24,0.08300725262540626
gbdt_leaf_18_13,-0.08238040061655459
gbdt_leaf_9_46,-0.08230808324485564
gbdt_leaf_17_45,0.08224940187094848
gbdt_leaf_24_17,0.08224895108483454
gbdt_leaf_26_15,-0.08219398236152856
gbdt_leaf_23_31,-0.08211866680005996
gbdt_leaf_28_49,-0.08195797743124744
gbdt_leaf_1_29,-0.08182894120884651
gbdt_leaf_20_16,-0.08182799746254002
gbdt_leaf_23_7,-0.08169172763457773
gbdt_leaf_31_16,0.08167662998450158
gbdt_leaf_1_43,-0.0815737063322597
gbdt_leaf_9_45,-0.08136507304588388
gbdt_leaf_27_13,-0.08133611250220249
gbdt_leaf_12_13,0.08119322089180453
gbdt_leaf_7_28,-0.08113043575117317
gbdt_leaf_4_32,-0.0809008839803223
gbdt_leaf_10_16,-0.08085827917805626
gbdt_leaf_8_47,-0.08047178499977509
gbdt_leaf_28_11,0.08043851700762741
gbdt_leaf_27_46,-0.08039924395241586
gbdt_leaf_9_38,-0.08022441841043122
gbdt_leaf_10_4,0.08000702336184742
gbdt_leaf_2_48,-0.07993502063394532
gbdt_leaf_9_33,0.07975196129860025
gbdt_leaf_8_23,-0.07940820472926759
gbdt_leaf_3_39,-0.0793416273893844
gbdt_leaf_14_24,-0.07918890418221576
gbdt_leaf_20_37,0.07908563956791426
gbdt_leaf_9_2,0.07903277553310646
gbdt_leaf_21_3,0.0790266405130034
gbdt_leaf_2_2,0.07902242935544684
gbdt_leaf_21_38,0.07877875357421552
gbdt_leaf_6_50,-0.07874133912536975
gbdt_leaf_17_42,-0.07871059599580306
gbdt_leaf_16_40,0.07859479036531891
gbdt_leaf_16_34,0.07832170817012056
gbdt_leaf_1_18,-0.07831750152010808
gbdt_leaf_5_35,-0.07827037720082075
gbdt_leaf_19_22,-0.07814330736745177
gbdt_leaf_27_44,0.07786462079756977
gbdt_leaf_3_13,0.07780785857654149
gbdt_leaf_6_14,0.07767294182913245
gbdt_leaf_20_43,-0.07756564419071435
gbdt_leaf_25_19,-0.07703712586183743
gbdt_leaf_23_4,0.07691939187078027
gbdt_leaf_30_19,0.07682988560030939
gbdt_leaf_22_36,0.07663691703553832
gbdt_leaf_28_26,0.07657428881821013
gbdt_leaf_15_22,-0.07655651070535976
gbdt_leaf_4_43,-0.07654051408248362
gbdt_leaf_8_45,-0.0764551327360083
gbdt_leaf_30_21,-0.07642094766471205
gbdt_leaf_27_10,0.0763978803557487
gbdt_leaf_28_46,-0.076278295104725
gbdt_leaf_30_26,-0.07614673890924768
gbdt_leaf_18_26,-0.07605026046805785
gbdt_leaf_20_34,-0.07601139281225436
gbdt_leaf_1_42,-0.07581952931001588
gbdt_leaf_6_36,-0.07578372027176801
gbdt_leaf_23_47,-0.07565705477256138
gbdt_leaf_0_38,0.07565196447485457
gbdt_leaf_28_31,0.07562664391087161
gbdt_leaf_4_36,0.07558269093168693
gbdt_leaf_29_13,0.07555307122900913
gbdt_leaf_21_4,-0.07551813361539642
gbdt_leaf_4_47,-0.07532353427241711
gbdt_leaf_3_17,-0.07530231016943562
gbdt_leaf_14_5,-0.07516005338706723
gbdt_leaf_13_6,-0.0751580717087882
gbdt_leaf_19_39,0.07509286276054974
gbdt_leaf_14_23,-0.0750044393496125
gbdt_leaf_26_6,0.07499366439587311
gbdt_leaf_27_29,-0.07480483127973986
gbdt_leaf_10_11,0.07475570118864455
gbdt_leaf_13_8,0.07467620963156911
gbdt_leaf_19_47,-0.07462705830674643
gbdt_leaf_8_29,-0.07430900034803276
gbdt_leaf_15_1,0.07429147097025668
gbdt_leaf_29_24,-0.07396975487531729
gbdt_leaf_19_48,-0.07395217749058984
gbdt_leaf_7_19,0.07383168993440709
gbdt_leaf_11_5,-0.07379150477240709
gbdt_leaf_14_41,-0.07363036954214236
gbdt_leaf_7_14,0.0734506629295952
gbdt_leaf_0_14,-0.07343306491815187
gbdt_leaf_10_45,-0.07336348435908481
gbdt_leaf_4_25,0.07336003900555665
gbdt_leaf_8_17,-0.07335282432025082
gbdt_leaf_24_37,-0.07331911485271317
gbdt_leaf_13_9,0.07328565391840063
gbdt_leaf_31_45,-0.0731880112260495
gbdt_leaf_21_15,-0.07295110820652169
gbdt_leaf_27_9,0.07276310756568102
gbdt_leaf_10_41,-0.07276169909627409
gbdt_leaf_1_13,0.07267818674411387
gbdt_leaf_7_9,-0.07259478291464072
gbdt_leaf_15_5,0.07249035046907694
gbdt_leaf_22_23,-0.07248686949048162
gbdt_leaf_14_31,-0.07243360086719765
gbdt_leaf_1_45,-0.07239895231946149
gbdt_leaf_1_46,-0.07235354658108034
gbdt_leaf_15_48,-0.07226489657262722
gbdt_leaf_19_20,-0.07204362550374416
gbdt_leaf_30_17,-0.07162735565494421
gbdt_leaf_27_18,0.07142522211566536
gbdt_leaf_20_7,-0.0714058414136104
gbdt_leaf_5_3,-0.0714058414136104
gbdt_leaf_31_4,-0.07135294936753335
gbdt_leaf_6_23,-0.0711365630877421
gbdt_leaf_12_25,0.071027861882025
gbdt_leaf_6_17,-0.07091175103298566
gbdt_leaf_29_9,-0.07070629786396158
gbdt_leaf_30_33,-0.07068149588604386
gbdt_leaf_31_18,-0.07041422470129681
gbdt_leaf_0_33,0.0697446379450892
gbdt_leaf_4_26,0.06973046573911436
gbdt_leaf_0_13,-0.0696958968022813
gbdt_leaf_13_20,-0.06963915293077468
gbdt_leaf_15_19,-0.06940611721333677
gbdt_leaf_8_28,-0.06940611721333677
gbdt_leaf_5_10,0.06920942199267009
gbdt_leaf_4_14,0.0691861037976717
gbdt_leaf_15_3,-0.06918271764380135
gbdt_leaf_18_37,0.06917129020958962
gbdt_leaf_10_48,-0.06907736637359875
gbdt_leaf_17_18,-0.06876609418852993
gbdt_leaf_27_0,-0.06837458607525863
gbdt_leaf_21_42,0.06825782519827106
gbdt_leaf_4_45,0.06816176488963589
gbdt_leaf_3_44,0.06816176488963589
gbdt_leaf_29_23,0.06798261253521834
gbdt_leaf_6_40,-0.0679324707884844
gbdt_leaf_30_41,-0.06784091077367214
gbdt_leaf_4_13,-0.06777920295159798
gbdt_leaf_10_15,-0.06774272255968089
gbdt_leaf_7_48,-0.06754242147219983
gbdt_leaf_22_26,0.06749870564910065
gbdt_leaf_20_30,-0.06749016809056274
gbdt_leaf_4_23,-0.06734658580887949
gbdt_leaf_31_28,0.06685964332040242
gbdt_leaf_12_28,0.06685424965957522
gbdt_leaf_13_26,-0.06663984597327217
gbdt_leaf_11_7,-0.06653377671438293
gbdt_leaf_24_51,-0.06649658684918315
gbdt_leaf_27_33,-0.06645106288509982
gbdt_leaf_14_44,-0.06635805736765721
gbdt_leaf_18_39,0.06621856206559874
gbdt_leaf_2_31,-0.06618638638014195
gbdt_leaf_17_23,-0.06618187832578507
gbdt_leaf_12_44,-0.06611891462753826
gbdt_leaf_13_33,-0.06611840917736478
gbdt_leaf_3_0,-0.06585216590615504
gbdt_leaf_4_2,-0.06581248516915214
gbdt_leaf_24_1,0.06552598197616565
gbdt_leaf_0_20,0.0653794313668238
gbdt_leaf_2_42,0.06534662933295221
gbdt_leaf_20_33,-0.06522921960785234
gbdt_leaf_12_38,0.06514655564424732
gbdt_leaf_18_16,0.0650976799655632
gbdt_leaf_30_27,-0.06508869791642458
gbdt_leaf_10_28,-0.06499446012417455
gbdt_leaf_29_46,-0.0648283403008355
gbdt_leaf_19_46,-0.06476547731841922
gbdt_leaf_27_25,-0.06467887983314867
gbdt_leaf_22_2,0.06466971111412678
gbdt_leaf_6_12,0.06454933392915198
gbdt_leaf_5_0,-0.06450125235421851
gbdt_leaf_18_31,-0.06440879023206465
gbdt_leaf_28_0,0.06428143222135616
gbdt_leaf_3_50,-0.06409514762915677
gbdt_leaf_2_41,0.06405609733098745
gbdt_leaf_17_6,0.06400827665775573
gbdt_leaf_12_42,-0.06383932995698488
gbdt_leaf_7_17,-0.06378845214237835
gbdt_leaf_20_48,-0.0637387851270452
gbdt_leaf_23_38,-0.06368408098050521
gbdt_leaf_10_23,-0.06362791509013664
gbdt_leaf_11_31,0.0636217211312066
gbdt_leaf_2_37,-0.06320490573106238
gbdt_leaf_9_13,0.06312432771044285
gbdt_leaf_4_8,0.06287233426175937
gbdt_leaf_13_27,-0.06270327611742388
gbdt_leaf_24_27,0.06268388162179063
gbdt_leaf_3_12,-0.06256339671550047
gbdt_leaf_20_5,-0.062481536027380595
gbdt_leaf_8_6,0.062279572155648076
gbdt_leaf_25_40,-0.062209732852314625
gbdt_leaf_0_37,0.06215612428003727
gbdt_leaf_11_4,0.062056646195622574
gbdt_leaf_22_32,-0.06203088125568346
gbdt_leaf_3_34,-0.061880802351097074
gbdt_leaf_5_1,-0.06176864031113867
gbdt_leaf_12_29,-0.0615547779482835
gbdt_leaf_12_36,-0.061551270141082616
gbdt_leaf_2_9,0.061328113344346
gbdt_leaf_17_31,-0.06126995887723803
gbdt_leaf_19_15,0.061251406478146135
gbdt_leaf_25_0,-0.06121453575423268
gbdt_leaf_11_46,-0.06116994714692964
gbdt_leaf_14_13,-0.06115233569586957
gbdt_leaf_9_30,-0.06065420375541424
gbdt_leaf_18_28,0.06050194422806402
gbdt_leaf_25_25,0.060430728401502556
gbdt_leaf_0_24,-0.06040855625060244
gbdt_leaf_14_36,0.06040473147669308
gbdt_leaf_18_40,0.06039557256916579
gbdt_leaf_0_47,-0.06039379350329751
gbdt_leaf_14_32,0.06038016990734638
gbdt_leaf_10_33,-0.06025864768582298
gbdt_leaf_19_43,0.060108868616996006
gbdt_leaf_25_16,-0.0600638543964846
gbdt_leaf_8_42,-0.05999222218854637
gbdt_leaf_23_30,0.059939695854037744
gbdt_leaf_5_37,-0.05985174062792142
gbdt_leaf_22_38,-0.05985174062792142
gbdt_leaf_3_9,0.05981135662022439
gbdt_leaf_12_12,0.059661777029609585
gbdt_leaf_13_36,-0.05956155120877075
gbdt_leaf_1_16,0.0594890993208748
gbdt_leaf_15_28,0.05943659418267523
gbdt_leaf_20_2,-0.05936697934101266
gbdt_leaf_19_21,-0.0593280550354229
gbdt_leaf_0_48,-0.05927328917551571
gbdt_leaf_26_2,0.059229968399442834
gbdt_leaf_6_48,-0.059201968350922576
gbdt_leaf_14_4,0.05911957653292676
gbdt_leaf_29_47,-0.05908592925856654
gbdt_leaf_25_28,-0.05884356107330017
gbdt_leaf_23_28,0.05883723942937064
gbdt_leaf_11_29,-0.05882971190576921
gbdt_leaf_18_4,-0.05875487025289279
gbdt_leaf_18_36,0.058636066281250745
gbdt_leaf_9_18,0.058593234833758785
gbdt_leaf_0_36,-0.058551318027285915
gbdt_leaf_24_40,-0.05850492256236382
gbdt_leaf_27_34,0.05848851862285154
gbdt_leaf_13_12,0.058369092034420804
gbdt_leaf_22_41,-0.05823902489293013
gbdt_leaf_3_42,-0.058126308572626045
gbdt_leaf_24_16,-0.058111359214048294
gbdt_leaf_13_34,0.05802897236590429
gbdt_leaf_0_46,-0.0578017306471957
gbdt_leaf_7_15,-0.05771641302615443
gbdt_leaf_19_7,-0.0576957144118931
gbdt_leaf_9_35,0.0576892313028583
gbdt_leaf_1_40,-0.05759654795227252
gbdt_leaf_30_43,0.05715009072483127
gbdt_leaf_6_29,-0.05696922970916515
gbdt_leaf_26_17,-0.05675450482382596
gbdt_leaf_7_3,0.05667047718420933
gbdt_leaf_22_4,0.056541066956036015
gbdt_leaf_31_7,-0.056328153212672684
gbdt_leaf_8_13,-0.05631548629348894
gbdt_leaf_23_19,0.056011555952397846
gbdt_leaf_12_30,0.05597123067264333
gbdt_leaf_6_4,0.05595089766433726
gbdt_leaf_23_6,0.055894508945683014
gbdt_leaf_23_11,-0.05566570129063708
gbdt_leaf_28_3,-0.05564587059958002
gbdt_leaf_6_25,-0.05539164565506321
gbdt_leaf_10_12,-0.05520692334990719
gbdt_leaf_2_26,-0.0551667323360116
gbdt_leaf_8_2,0.05505905221137671
gbdt_leaf_6_2,0.05505905221137671
gbdt_leaf_23_32,0.05496954473950457
gbdt_leaf_17_33,-0.05491609904391188
gbdt_leaf_24_39,-0.05491609904391188
gbdt_leaf_16_36,0.054764940283637584
gbdt_leaf_26_47,0.05448558757070079
gbdt_leaf_23_44,-0.05442698124025957
gbdt_leaf_2_17,0.054404523194413655
gbdt_leaf_5_23,0.054404523194413655
gbdt_leaf_10_14,0.05433365862742859
gbdt_leaf_29_11,-0.054306477328468536
gbdt_leaf_30_2,-0.054137647256400356
gbdt_leaf_28_37,-0.05408487824994415
gbdt_leaf_26_22,0.05407149606368139
gbdt_leaf_28_10,-0.05383032593047091
gbdt_leaf_21_30,0.05373444675006771
gbdt_leaf_14_26,0.053607559922234906
gbdt_leaf_9_16,-0.053606611344230934
gbdt_leaf_4_3,0.05358088275983869
gbdt_leaf_21_49,-0.05356925461232745
gbdt_leaf_28_29,-0.05331727448563725
gbdt_leaf_14_21,-0.05330509644527096
gbdt_leaf_17_21,0.05319865843218677
gbdt_leaf_16_15,0.05310088262799548
gbdt_leaf_15_20,-0.05308509930403777
gbdt_leaf_7_13,-0.053018450994496424
gbdt_leaf_3_4,0.05296163077473657
gbdt_leaf_0_4,0.05296163077473657
gbdt_leaf_21_6,0.05291964176563555
gbdt_leaf_22_6,-0.05287153117112746
gbdt_leaf_1_19,-0.05281021621235758
gbdt_leaf_29_39,0.05268977117615081
gbdt_leaf_5_4,0.052677233229489286
gbdt_leaf_5_43,-0.05260072525534375
gbdt_leaf_11_0,0.052558312538111135
gbdt_leaf_15_27,-0.052011050061495506
gbdt_leaf_3_8,-0.051986902902243046
gbdt_leaf_11_9,-0.05161492704425297
gbdt_leaf_29_38,-0.0516036288989585
gbdt_leaf_24_23,0.05153379453076329
gbdt_leaf_20_9,-0.0515236500459492
gbdt_leaf_28_24,-0.05150641665720557
gbdt_leaf_19_31,-0.05150053236589492
gbdt_leaf_24_36,0.05110199607960116
gbdt_leaf_16_43,-0.050405509318958874
gbdt_leaf_28_23,-0.05035371712399587
gbdt_leaf_18_12,0.050275355766026715
gbdt_leaf_24_38,0.05022288982584487
gbdt_leaf_27_30,0.05013320990045847
gbdt_leaf_24_33,0.05005962018614892
gbdt_leaf_23_27,-0.04995476391681297
gbdt_leaf_2_28,-0.049874455312155334
gbdt_leaf_12_41,-0.049837716721934704
gbdt_leaf_6_28,0.049744292290842665
gbdt_leaf_28_25,-0.049696340568019685
gbdt_leaf_20_3,-0.04969221937750544
gbdt_leaf_28_9,-0.04932574914601561
gbdt_leaf_0_28,0.049276960131921566
gbdt_leaf_11_37,-0.049204293132410024
gbdt_leaf_27_36,-0.04914337748021985
gbdt_leaf_7_1,0.04904862451975671
gbdt_leaf_31_43,-0.04886892377899003
gbdt_leaf_14_29,-0.048607120192435446
gbdt_leaf_30_46,-0.04837230339775465
gbdt_leaf_14_16,0.04833141713968968
gbdt_leaf_24_31,-0.04823469157780818
gbdt_leaf_11_44,0.048019251909753737
gbdt_leaf_16_38,0.047925177252852114
gbdt_leaf_28_18,-0.04792106790753066
gbdt_leaf_6_44,-0.04763672403113534
gbdt_leaf_19_33,0.0476179616642925
gbdt_leaf_0_41,-0.04740954649772632
gbdt_leaf_3_40,-0.04740954649772632
gbdt_leaf_9_11,-0.047393356557231286
gbdt_leaf_9_0,-0.04739292719638904
gbdt_leaf_10_8,0.047385433132712616
gbdt_leaf_7_35,-0.0473732466571549
gbdt_leaf_21_12,-0.04729623009336136
gbdt_leaf_1_31,0.047236107753537225
gbdt_leaf_5_42,-0.04715375316260616
gbdt_leaf_6_24,0.04709893794879991
gbdt_leaf_11_26,-0.04699735572076163
gbdt_leaf_18_30,0.04696703827168674
gbdt_leaf_29_21,-0.04690286307376603
gbdt_leaf_0_31,0.04686281080443428
gbdt_leaf_8_41,-0.04654115477314956
gbdt_leaf_20_42,-0.04654115477314956
gbdt_leaf_26_43,-0.04645942256747298
gbdt_leaf_28_8,0.04638316711393753
gbdt_leaf_19_37,0.04627738883484252
gbdt_leaf_7_33,0.04619557376382086
gbdt_leaf_7_40,-0.04588776085896113
gbdt_leaf_2_47,-0.045697625284724396
gbdt_leaf_9_41,0.04564977216268459
gbdt_leaf_5_36,-0.04557816451753371
gbdt_leaf_16_19,-0.045509571791437525
gbdt_leaf_16_20,0.045440306020237735
gbdt_leaf_14_17,-0.04515175215896812
gbdt_leaf_13_31,-0.04513214371014132
gbdt_leaf_26_13,-0.04489001060169799
gbdt_leaf_16_21,0.0448490356727602
gbdt_leaf_2_0,0.04483745309337323
gbdt_leaf_16_27,-0.044776555605090994
gbdt_leaf_20_36,-0.04464271314899142
gbdt_leaf_27_42,-0.04455175416551545
gbdt_leaf_29_43,-0.04454253606618931
gbdt_leaf_13_35,0.04452520825183997
gbdt_leaf_26_28,-0.04438517756167438
gbdt_leaf_14_7,0.04429982464922616
gbdt_leaf_31_44,-0.04427344541542547
gbdt_leaf_31_35,0.04417650701600916
gbdt_leaf_28_38,-0.04400956441248346
gbdt_leaf_5_17,-0.04394689170304955
gbdt_leaf_6_20,-0.043810659600844286
gbdt_leaf_22_14,-0.04378626997336253
gbdt_leaf_9_34,-0.0435220684225467
gbdt_leaf_21_21,-0.04342443854164786
gbdt_leaf_1_47,-0.043332731380372934
gbdt_leaf_18_32,-0.0433218623809699
gbdt_leaf_30_34,-0.04324680105866351
gbdt_leaf_12_14,0.043211380290280064
gbdt_leaf_0_23,-0.043080039858315315
gbdt_leaf_15_44,-0.042972425068657456
gbdt_leaf_24_44,-0.042972425068657456
gbdt_leaf_23_17,0.04294636107981394
gbdt_leaf_14_27,-0.042924669728614855
gbdt_leaf_21_28,0.04280391222025759
gbdt_leaf_20_32,-0.042444654169862414
gbdt_leaf_22_34,-0.04209064845803916
gbdt_leaf_6_19,0.041953712164818996
gbdt_leaf_1_39,-0.04187477073127927
gbdt_leaf_25_45,-0.04173020188888345
gbdt_leaf_23_40,0.041704588607154106
gbdt_leaf_16_18,0.04152993677805409
gbdt_leaf_5_40,0.04151086006325113
gbdt_leaf_13_21,-0.04148633673017832
gbdt_leaf_4_0,-0.04146367108028895
gbdt_leaf_24_9,0.04134832033934851
gbdt_leaf_15_32,0.04121150583592535
gbdt_leaf_3_47,-0.04115202319144112
gbdt_leaf_5_14,-0.0410540436967039
gbdt_leaf_9_44,-0.041003757577618094
gbdt_leaf_28_30,-0.04080980200353311
gbdt_leaf_25_32,-0.040546616968806355
gbdt_leaf_22_44,-0.04031921427506616
gbdt_leaf_5_16,0.04019994353864194
gbdt_leaf_19_24,0.03990926604676139
gbdt_leaf_5_39,-0.03979715823759236
gbdt_leaf_4_4,0.039784755468418434
gbdt_leaf_18_25,-0.03965432075669058
gbdt_leaf_31_38,0.03958240807043687
gbdt_leaf_24_7,0.03952665775631344
gbdt_leaf_20_13,-0.03952541913422297
gbdt_leaf_7_20,-0.039493118070774505
gbdt_leaf_21_7,-0.03948869496616494
gbdt_leaf_27_35,-0.039339292163380064
gbdt_leaf_18_29,0.03933324651180359
gbdt_leaf_29_37,0.039239062060531106
gbdt_leaf_12_34,0.03919657617522144
gbdt_leaf_17_27,-0.03909685970199038
gbdt_leaf_0_40,0.03908277414382473
gbdt_leaf_3_38,0.03908277414382473
gbdt_leaf_23_50,-0.03907291471575508
gbdt_leaf_21_46,-0.03904131531252862
gbdt_leaf_6_21,-0.03899103728518697
gbdt_leaf_16_24,0.03889700631207807
gbdt_leaf_24_13,0.03889436554586996
gbdt_leaf_4_41,0.03879428103206772
gbdt_leaf_30_44,-0.03858445047538581
gbdt_leaf_15_25,0.0385363647117251
gbdt_leaf_18_47,-0.038533964520320006
gbdt_leaf_11_39,-0.03849697480419848
gbdt_leaf_26_32,0.038420906801875945
gbdt_leaf_7_32,0.03823845108306634
gbdt_leaf_6_39,0.03815480097508119
gbdt_leaf_7_30,-0.038118576783065676
gbdt_leaf_15_6,0.03808611570146928
gbdt_leaf_17_9,0.03808611570146928
gbdt_leaf_27_19,-0.03793423410319109
gbdt_leaf_15_46,-0.03779300593264255
gbdt_leaf_3_10,0.037784587070176553
gbdt_leaf_18_18,-0.0374939543379452
gbdt_leaf_22_16,0.037323360951895396
gbdt_leaf_15_15,-0.03725624763782965
gbdt_leaf_5_22,-0.037178861676798104
gbdt_leaf_17_20,-0.03715867820002746
gbdt_leaf_10_21,0.0370583421539246
gbdt_leaf_16_45,-0.03696372326801136
gbdt_leaf_11_27,-0.0368921542127043
gbdt_leaf_22_18,-0.036491857602332096
gbdt_leaf_27_31,0.036438023478180724
gbdt_leaf_23_34,0.03629593931752258
gbdt_leaf_19_32,0.036287011119801496
gbdt_leaf_25_30,-0.03627388900362394
gbdt_leaf_19_49,-0.03603401093757765
gbdt_leaf_14_34,0.03602244008327779
gbdt_leaf_20_41,-0.035929656536687275
gbdt_leaf_9_31,0.03575966967185891
gbdt_leaf_30_35,0.03571144780358892
gbdt_leaf_27_4,-0.03556009978427505
gbdt_leaf_15_39,0.03549071774676544
gbdt_leaf_8_40,-0.03497293513930054
gbdt_leaf_2_43,-0.03497293513930054
gbdt_leaf_20_11,-0.034812338235518284
gbdt_leaf_10_0,0.03452060883355066
gbdt_leaf_27_28,0.034425904030378714
gbdt_leaf_16_29,0.03440130454322081
gbdt_leaf_8_44,-0.03435250744032856
gbdt_leaf_3_20,-0.03434892208635497
gbdt_leaf_1_4,0.03413578318589931
gbdt_leaf_27_37,-0.03388817755130003
gbdt_leaf_2_40,-0.03377853362207151
gbdt_leaf_1_1,-0.03375711629093799
